 ,Area,Mean,Min,Max
660,417,7371.209,5912,9456
661,269,8278.651,5944,10758
662,275,7538.644,5924,10079
663,433,12076.196,5952,18273
664,493,11310.335,5916,16113
665,276,9496.580,6025,14020
666,294,9045.272,5912,12055
667,282,7528.702,5936,9839
668,305,8588.511,5922,11549
669,391,7058.739,5928,9377
670,216,12382.181,5976,18656
671,317,7375.770,5914,9363
672,469,9379.938,5916,12416
673,426,13366.862,5924,19264
674,185,14250.000,5980,23900
675,356,7507.357,5920,9831
676,151,17373.477,5976,33348
677,248,6951.984,5926,8787
678,447,12048.834,5962,17002
679,285,8031.270,5936,10282
680,303,7988.812,5916,10022
681,304,7691.720,5920,10363
682,423,8600.374,5914,11435
683,347,12066.193,6063,16879
684,275,9700.615,5922,13999
685,317,8244.347,5914,11138
686,335,10272.445,5978,13081
687,374,8418.639,5914,11483
688,325,7002.788,5914,8975
689,303,7564.040,5924,10155
690,430,13723.491,5936,25347
691,372,10530.831,5936,15871
692,376,7633.215,5914,10770
693,430,9186.326,5974,12335
694,433,13560.273,5912,24863
695,320,7735.881,5930,9746
696,321,7349.539,5918,10425
697,369,8383.114,5934,11648
698,155,16963.658,5916,32179
699,415,9690.405,5914,13715
700,329,10856.021,5958,15849
701,309,8983.443,5920,12958
702,430,10481.265,5938,13866
703,303,8302.083,5928,10705
704,347,11652.386,5962,16911
705,281,8519.829,5956,11503
706,248,10012.778,5932,13689
707,429,13081.214,5936,19915
708,365,8986.767,5926,11660
709,316,7460.120,5914,10278
710,291,7641.474,5916,9827
711,289,6825.737,5914,8366
712,276,9435.217,5948,13546
713,316,10895.304,5924,15096
714,319,7672.925,5914,9948
715,318,8096.752,5916,10429
716,417,11047.396,6033,16274
717,300,8787.550,5926,12720
718,306,7573.873,5930,9845
719,323,7907.266,5934,9863
720,490,11638.049,5989,16180
721,318,7161.531,5912,9567
722,458,11793.919,5924,16693
723,319,7449.912,5924,10556
724,296,8049.652,5944,10482
725,242,10679.880,5932,15214
726,323,7955.105,5930,9938
727,295,8705.356,5948,13061
728,420,12777.183,5930,23628
729,464,12372.278,6003,18126
730,269,8339.375,5938,11084
731,318,10775.390,5954,15464
732,461,11285.534,5976,14952
733,407,8935.501,5972,12363
734,310,6948.442,5922,8513
735,320,7985.097,5926,10387
736,325,7804.114,5920,10381
